TIME,ROAD_CLASS,DISTRICT,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,INVAGE,INJURY,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,0
0.07527633351384232,0.006582415887325091,-0.017137615829687588,0.020844285661549486,-0.03367642015671309,-0.07317758438416,0.03873063106017323,0.02391995221170386,-0.042322589084913605,-0.0021035438915373897,0.16667431089308157,0.14692966328581997,-0.22542059650746196,-0.0972176354636473,-0.11450123826532746,1.0,-0.044596174841788114,-0.0630722046257433,-0.006815576961947441,-0.06480396827048043,0.07769660478523727,0.0723145798163324,-0.024647063363372964,-0.03779181192028474,-0.040739130897619324,-0.005298383808973679
-0.04968221510601801,-0.017672862488854867,-0.014582651600380594,0.0046156406292899846,0.024523966539518088,-0.005886968749953183,-0.009519904597528536,0.00508987321427217,-0.02906867388924463,0.016157143643426092,-0.010963905694936629,-0.015222642151690717,-0.021519876295847576,0.011172164519371496,-0.36974828816461963,-0.044596174841788114,1.0,-0.017800724828060516,-0.012611284596399486,-0.028318741665427034,3.020920029343936e-05,-0.014329291272731855,-0.01221638104261066,-0.036609712808060337,-0.014434184375333716,0.11959557662561218
-0.028628008403594214,-0.03687852519834523,-0.05097300593871878,-0.012749752612086556,-0.010467567512944403,0.00900300211888816,0.0468872138148795,0.028178548138205965,-0.026251792995576645,-0.013562111016773936,-0.060430951293411216,-0.0493158018430684,0.01666850607283696,-0.026282903163840996,-0.42592652804877684,-0.0630722046257433,-0.017800724828060516,1.0,-0.012668180481630526,0.022771832110499917,-0.007722773866714895,-0.06712624149704746,0.005345745180011182,-0.005354256528886466,-0.03529361094799339,0.0514598144437462
0.0033264881128364605,-0.005929723164528662,-0.037687878316822854,-0.021861775473209402,0.018048078603515445,-0.008556836222598441,0.02919094500965315,-0.022374945098205857,0.017515891071005624,0.013256015093227942,-0.006068445119523864,-0.00392159439175932,-0.01742074008513765,0.0019165286808221903,-0.039724869839998254,-0.006815576961947441,-0.012611284596399486,-0.012668180481630526,1.0,0.037420443895284955,0.003324999036634649,0.020273893464392918,0.018520137642994733,-0.01059693280143965,0.02721855412985313,-0.013339238975930173
-0.006055788526042891,-0.04281522852559665,0.05774645468796513,0.014452284309406064,0.01871530696416794,-0.007561378259507279,-0.01373800870198335,0.039313122263096925,-0.012964206643365379,0.09097661791160677,-0.12893744777409613,-0.12566867495236683,-0.35597413428682073,-0.16485061267670026,0.127955209510774,-0.06480396827048043,-0.028318741665427034,0.022771832110499917,0.037420443895284955,1.0,0.17683863383671786,0.13018232483284917,0.13065389895101395,0.08749368635354937,0.010272280343770061,-0.004267643175840879
-0.07893172907035355,0.03721428135367569,0.01864270480047797,0.10162969684495132,-0.10322639994876216,0.05029428335609852,-0.058461923660213286,0.058250510190162856,-0.09873499228420812,0.020412862984532255,0.057282986122965014,0.05775936875053877,-0.21181084519048365,-0.10789850406653924,0.06430531269724571,0.07769660478523727,3.020920029343936e-05,-0.007722773866714895,0.003324999036634649,0.17683863383671786,1.0,0.38940488117450606,0.0078840446435718,0.1734867465134472,-0.0023358461929201546,0.09956106045227706
-0.03182194049362014,-0.02045004109735218,0.07396030805243231,-0.14258603913655649,0.22576275153272712,-0.013003392242767885,-0.008844997812605709,0.005384570544091692,-0.02296469400999144,0.011502779325340424,0.13653632906882324,0.09798717095997919,-0.17155906222189493,-0.10262528532582807,0.14668333600354552,0.0723145798163324,-0.014329291272731855,-0.06712624149704746,0.020273893464392918,0.13018232483284917,0.38940488117450606,1.0,0.2910320288469227,0.06846729446589113,-0.07849900056022158,-0.029776157103818028
-0.06388590575857314,-0.07352686855848409,0.04672414104752879,-0.20145483671192402,0.2901183686222364,-0.02258327963156772,-0.005122443067695805,0.005973666425457961,-0.005149671748287019,0.022162837392897105,0.025483177629374017,0.02282163567117713,-0.14272758864842397,-0.06488541078343536,0.08646161141787428,-0.024647063363372964,-0.01221638104261066,0.005345745180011182,0.018520137642994733,0.13065389895101395,0.0078840446435718,0.2910320288469227,1.0,0.01287716899855651,-0.010789344650461061,-0.005316557747223326
-0.08562373212928473,-0.008530436058778538,-0.006490890628299523,0.06815718070841911,-0.05511997949492415,0.01832427701702892,-0.07894388430152253,0.008710614385755815,-0.04748148193139467,-0.015928399580229586,0.0053023587599798794,0.03545761757468705,-0.08985094843583456,-0.0536710337147433,0.06163623355995525,-0.03779181192028474,-0.036609712808060337,-0.005354256528886466,-0.01059693280143965,0.08749368635354937,0.1734867465134472,0.06846729446589113,0.01287716899855651,1.0,-0.03566463578378139,0.021492624397195906
-0.009739081289770786,-0.010880777406170918,0.019932209429049778,0.03377371149836253,-0.032425463190341994,-0.014147452783205464,0.017875380457518936,0.01488131923411098,0.04336147641016308,-0.016492659460824288,0.03788630583613349,0.06274139298591723,-0.10196343990372612,-0.057071052612528615,0.05232361426417337,-0.040739130897619324,-0.014434184375333716,-0.03529361094799339,0.02721855412985313,0.010272280343770061,-0.0023358461929201546,-0.07849900056022158,-0.010789344650461061,-0.03566463578378139,1.0,-0.006422576643266429
-0.029705130049710867,0.0008264744856662745,0.07347243273594395,0.037010438599104474,-0.04834889969998975,-0.018442400792010476,-0.027682671385996036,-0.016381756809806167,0.05046135231741522,0.3342949711038168,-0.02220385212623991,0.007231036360184728,0.09797208010426812,-0.07341737899332323,-0.08497828220002275,-0.005298383808973679,0.11959557662561218,0.0514598144437462,-0.013339238975930173,-0.004267643175840879,0.09956106045227706,-0.029776157103818028,-0.005316557747223326,0.021492624397195906,-0.006422576643266429,1.0
